person_age,person_gender,person_education,person_income,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
28.414209309900734,1,2,44872.45841753403,1,6000.0,3,12.425066974825146,0.13069034884983458,655,0,1
26.0,1,0,81933.69746926373,2,6432.497194848473,4,14.533017578949572,0.07774990649494909,692,0,1
22.65172302090493,0,1,89685.50104584552,1,10099.950612387875,3,9.315845699381708,0.11118495094709988,648,0,1
23.0,0,0,18637.15216030665,1,4181.379942473408,3,14.973867547461404,0.2260459980824469,602,0,1
28.305595841813854,0,2,42739.9481024367,0,5000.0,1,14.47529429514368,0.12,650,0,1
31.422252000046196,0,1,42411.53006628065,0,5000.0,4,12.102250085757513,0.12,605,0,1
25.67216559411283,1,1,37240.07124023156,0,12000.0,4,10.421547747636943,0.32,570,0,1
30.955187420298575,1,1,92159.38184291715,1,15149.03973043497,3,13.698638682126518,0.163311994009666,603,0,1
29.78884189494115,0,2,78492.10895107953,0,19667.517548436943,3,12.55884989236235,0.25,688,0,1
25.0,1,2,42404.431348137194,2,14962.228326613627,3,11.793849027513382,0.35278452917459857,668,0,1
29.05498666325514,0,1,51484.612855342726,2,1254.9866632551402,3,12.984948799692964,0.021099733265102803,568,0,1
31.000763704572183,0,0,57469.694761509956,0,12199.847259085564,3,11.600710245252131,0.21199847259085564,672,0,1
33.40200207093502,0,2,111072.61579411515,2,20000.0,2,15.01590212097651,0.18,597,0,1
23.167562911059868,0,1,59696.74381326542,2,5000.0,4,14.7022843794886,0.08,638,0,1
25.552239585916833,0,3,39523.88054017631,0,8000.0,5,11.395074152073127,0.2,657,0,1
23.39139066438227,1,1,72525.0159790291,0,21804.304667808865,3,12.848834011498269,0.3,632,0,1
26.92357322861712,1,2,61026.11563704996,0,18000.0,1,12.945047213253433,0.29038213385691436,562,0,1
23.292730546222945,0,0,11416.50105218383,0,1617.8782422961758,1,14.461512969184703,0.13943025938369408,552,0,1
24.278993604906255,0,0,31044.73660131407,0,1168.7174713973368,5,11.479529552343438,0.03639496802453128,647,0,1
24.04839593108145,0,2,118786.82186989186,2,25000.0,4,13.311805555339154,0.20951604068918547,678,0,1
21.0,0,0,41941.83120463447,1,10177.176603870634,1,9.8652276675111,0.24354353207741267,690,0,1
34.98010781791692,0,1,37028.38541289869,0,6000.0,1,13.826348933920421,0.16,648,0,1
24.0,0,1,48019.430944367,1,5000.0,4,13.707409145981647,0.1,592,0,1
28.94627766082304,0,1,14938.571469426388,0,2342.3392360228813,1,8.502804430873585,0.15642977871341568,635,0,1
21.76700794745406,0,2,20019.03320696162,0,6424.744039409455,2,9.350819073889745,0.32164960262729697,656,0,1
23.0,1,1,51668.3330837322,0,6217.132203956348,4,14.559316868395538,0.12,647,0,1
23.52789638404339,0,2,97731.72246133846,0,25000.0,0,13.651070306748323,0.2552789638404339,595,0,1
23.943945298539557,1,0,16770.05351090637,0,2800.0,0,14.926816410438132,0.1652802735073022,641,0,1
23.23826309778748,0,1,90244.60230621004,0,14761.736902212519,2,14.301430866522853,0.16523473804425037,621,0,1
24.56480857137059,0,1,20356.527019257173,0,5000.0,1,11.01,0.24717595714314705,616,0,1
29.017586205127667,1,2,101514.28862035887,0,25849.605912088144,2,16.97697389135523,0.2584960591208814,656,0,1
42.06289793477578,0,3,94285.53564546269,2,18312.367355074737,5,15.396487555617227,0.1931236735507474,656,0,1
22.152618381892662,0,1,60064.94938035516,0,8015.261838189266,1,7.3426731126656986,0.13038154595473167,621,0,1
29.770569852067965,0,3,145421.0088505454,2,13229.430147932035,4,10.069083451463904,0.09229430147932036,663,0,1
24.80243292852158,0,1,47677.004399184625,0,16045.06082321304,3,16.56903116342737,0.3390121646426079,611,0,1
22.179357452701712,0,2,49929.92284762681,0,5820.642547298289,1,11.2972248915544,0.11641285094596579,656,0,1
22.362335715410545,0,2,55992.554484998895,0,14244.934286164218,0,13.082408924915734,0.25362335715410544,657,0,1
33.21873959864189,0,2,95687.47634592504,0,35000.0,3,15.458701782504765,0.36654514466742116,610,0,1
22.0,0,0,32653.17944522627,0,10000.0,2,13.184413736070857,0.31,617,0,1
25.049775394406566,1,2,61209.902260030445,2,12049.775394406568,4,16.348731343761234,0.2004977539440657,580,0,1
22.427744253982976,0,1,58328.88148349227,0,15000.0,1,12.611818428596273,0.26,548,0,1
24.436766691256494,0,1,66991.6010278498,0,20000.0,3,12.671525282186495,0.3,621,0,1
27.281132807186474,0,3,35804.44585704684,0,9177.908161442094,1,12.201457713634923,0.2566014160089831,666,0,1
30.850740108550742,0,2,88189.87497899828,0,3000.0,1,14.24146959820607,0.034298519782898516,665,0,1
29.0,0,2,51457.397748761,0,14929.443124961464,1,11.264407320433472,0.29,657,0,1
23.90885137788232,0,3,22366.639111248012,0,4000.0,4,11.008177027557647,0.18,648,0,1
23.4575671235723,0,3,102542.12751680119,0,6830.268494289206,0,14.936089095950184,0.06830268494289206,557,0,1
26.08589311285491,0,1,35683.60116930494,0,3009.3378084117985,1,7.249449067264541,0.08036811334080676,604,0,1
38.5928120653515,0,2,36941.79659857583,0,9407.1879346485,3,13.07057717299707,0.252215638039455,669,0,1
23.160553942642174,0,3,112535.11110090649,0,20802.769713210873,0,13.78996649637972,0.18642215770568699,565,0,1
31.520074358650017,0,0,60385.258132977346,0,19817.75209133703,0,12.691713291608691,0.33,590,0,1
29.864444142357005,1,1,288131.8720502422,2,12000.0,4,14.81391685924741,0.04,638,0,1
31.798408823026474,0,1,88428.42980720432,0,22480.63647078941,1,12.748461441322322,0.25100795588486763,690,0,1
23.55897527133332,0,2,67724.09606832622,2,7615.726739022219,4,11.373760896644441,0.11519658423777773,612,0,1
39.480275133340214,0,1,67837.04554254156,2,9950.19837910602,4,14.646671584511889,0.14851780890196484,581,0,1
24.299655905533534,0,1,72407.77509370867,0,23993.765404986956,4,14.525674154770993,0.33,647,0,1
21.250082577928282,0,2,18324.234888239123,0,2949.983484414344,3,8.857244834201614,0.1574991742207172,664,0,1
27.917625856482868,1,3,231471.63966202826,2,9907.299097147064,5,16.27860975566989,0.04164748287034263,663,0,1
24.163451108980926,0,1,60768.61087907976,0,15982.020378012097,4,14.714110106105178,0.26,590,0,1
31.526955184992993,0,2,47564.937195563136,0,12251.925370356643,2,9.102409694409438,0.2575577611106993,624,0,1
31.162302056739087,1,3,43853.77039951799,0,4000.0,0,11.575633372766085,0.09,706,0,1
23.139122366972828,0,3,74838.90104809188,1,1859.9907220187538,4,16.882689117247992,0.022086835504592443,514,0,1
41.92168818040561,0,0,76588.421188491,0,9480.422045101403,4,14.405001665631318,0.12168675272162244,630,0,1
21.7849324174439,0,2,35894.71637490546,0,3729.04054953366,3,14.470074008444687,0.104301351651122,649,0,1
29.0,1,3,141336.1641782198,2,11875.696145734864,0,13.367894853501578,0.07937848072867433,610,0,1
43.40231132117416,0,2,55126.454999066314,0,5000.0,1,11.1242759441722,0.09,637,0,1
23.757997951345825,0,3,44614.26986683748,0,18200.0,2,10.655201229192505,0.41,627,0,1
32.994165177368785,0,1,30165.127131419315,0,8000.0,4,12.72,0.266661804314474,664,0,1
27.115479480662223,0,0,41387.47679122072,0,11256.152402624168,5,11.386436212543796,0.27,626,0,1
22.0,0,1,90360.3332451646,0,5345.957490060112,3,12.632025424650923,0.06345957490060111,594,0,1
28.167181441044388,0,1,47936.532430785795,0,6000.0,1,13.489505816597386,0.13,646,0,1
21.607429357675183,0,0,106515.81356757725,2,25000.0,1,15.641930574759161,0.23,541,0,1
24.486328066290604,0,1,103542.0625131509,2,3078.1523501297543,5,11.682832079196007,0.03,657,0,1
28.238229390606843,0,1,38259.897383516625,1,7619.114695303421,2,13.396822903402683,0.1985734408591026,585,0,1
24.483216794927465,0,1,98669.86223541619,0,23022.37760676338,1,14.123727294548173,0.23022377606763383,633,0,1
31.186217837148934,0,1,61300.98530561435,0,20061.848624264338,3,9.415002032494693,0.32694928362520653,623,0,1
34.637673282452056,0,2,17902.965968854074,0,4799.362326717548,0,15.026491981680302,0.26727534656490415,674,0,1
29.0,1,3,38899.904074913,0,6220.475343816459,0,13.389159258394018,0.16,636,0,1
27.567915419117913,1,2,38851.15835327462,0,6787.548839828382,2,13.659324288848488,0.17954723053921393,653,0,1
42.0,0,2,39692.3052591864,0,10000.0,2,10.821999811354305,0.25,686,0,1
25.790838768074558,0,2,113338.89792211093,1,24209.161231925442,2,11.28877066574628,0.21406870923944082,665,0,1
22.945337580067154,0,1,22608.62861782923,0,3000.0,3,11.55393879109172,0.13,530,0,1
31.22389778974176,0,1,23973.853248158117,0,3355.249415273434,2,11.16805110512912,0.14370649631623628,644,0,1
25.0,0,0,39360.41275446674,1,2500.0,3,8.781161328038642,0.06,599,0,1
23.99890845897704,0,2,37266.105879479226,0,1999.3996524373738,1,19.99517538867853,0.04998908458977043,674,0,1
22.469764307274108,0,1,37032.9682161033,0,10000.0,1,12.185989217022934,0.27,633,0,1
31.0,0,2,54166.445350771886,0,5000.0,3,15.802621275657089,0.09,640,0,1
33.81161508583372,1,1,345584.52098734136,0,15941.924570831372,2,12.637945746141192,0.04282577371249412,658,0,1
28.468028982935607,0,1,37258.02307254606,0,9531.971017064392,3,8.755939429213441,0.25595913051193175,643,0,1
41.48095903689456,0,3,111189.39210120907,2,7539.21012090692,2,16.012193276529693,0.06987306024596376,667,0,1
23.0,0,1,100975.40246626172,0,17061.3626123719,5,9.528926756635437,0.170613626123719,609,0,1
23.31957020262226,0,0,73465.79820148984,0,24670.107449344436,2,13.294364967222702,0.3367010744934444,654,0,1
28.61308820774955,0,1,32137.94207208484,0,8371.20383623983,1,11.262168846085613,0.26,671,0,1
25.437085865959425,1,2,97004.80797876568,2,6655.6287989391385,2,11.16013081088665,0.06874171731918852,593,0,1
21.0,1,3,19434.279126047233,0,3251.589824152551,2,12.464503733414173,0.16580513280871723,547,0,1
24.617406485498996,0,1,27059.88668326102,0,8000.0,2,11.961886780086738,0.3,611,0,1
34.448569415560996,0,2,36627.14508814218,2,7069.959126158886,1,11.734986328740362,0.19,689,0,1
31.538128159851183,1,1,61442.29489218402,0,19030.719223977678,1,15.252226189312292,0.31061438447955353,675,0,1
29.76796297744172,0,1,49323.794917216765,1,4765.194446616259,3,14.515418526916198,0.09883981488720861,630,0,1
21.092636368687806,0,2,22500.06172798498,0,4583.372731819026,0,10.836697297630884,0.20370545474751225,624,0,1
22.0,0,1,28708.730761117786,0,7733.000649710423,1,9.30326523092647,0.2666001299420846,584,0,1
44.62033667230126,1,1,57217.07852869811,1,5418.055289518168,0,13.160286024936795,0.09546298069878881,630,0,1
31.139599806514685,1,1,45342.39693389184,0,19731.766403095764,4,11.46005583360263,0.43569799903257345,600,0,1
23.695114231184192,1,2,34741.74333887645,0,10000.0,1,6.682860102232224,0.29,581,0,1
27.411027111869313,0,1,54599.52664212531,0,17542.609071918116,5,11.77964963470637,0.32,589,0,1
24.420536473359977,0,2,200572.79181700948,2,26051.34118339994,0,16.687603107448385,0.12841072946719953,639,0,1
24.889621235789257,0,2,56203.01142180858,0,8031.789084092694,1,13.866787053284833,0.14110378764210743,523,0,1
27.89227029010734,1,2,66633.65872934919,0,16702.57656996422,1,10.886950877661732,0.24702576569964219,601,0,1
24.059912175880882,0,0,75924.34850339452,0,20000.0,3,11.113409660653103,0.26,581,0,1
24.67040977660112,1,1,44178.6782890948,0,15000.0,3,11.418691877014613,0.34,576,0,1
25.0,0,2,63852.12863149535,0,24060.246397386574,0,11.520793310129994,0.37759014410453706,609,0,1
33.73899502789438,1,0,74752.43838670342,1,10000.0,4,15.695691441910629,0.13315251243026405,604,0,1
28.608253584080032,0,2,58386.46172406751,0,14804.126792040015,0,11.835971895342762,0.2560825358408003,640,0,1
28.327267371860614,0,2,19189.213388659653,0,2737.9395367503835,1,8.050246565761125,0.14,640,0,1
24.0,0,1,100596.49807146331,0,26297.20424527456,0,12.618533264140453,0.2629720424527456,659,0,1
30.61183505459918,0,0,94396.74660225784,0,25000.0,1,10.75,0.2638816494540082,684,0,1
24.33594521933855,0,2,76657.41913875917,1,10000.0,1,14.994152898748299,0.13,556,0,1
28.236772261403903,1,2,346848.62166111934,2,18025.334631970218,2,20.0,0.05,605,0,1
23.44464441432536,0,1,121897.51123438467,0,7777.497819944494,1,13.137011893133865,0.06555355585674638,594,0,1
38.0,0,3,21317.01032552766,2,4375.0,1,7.51,0.20366746278451012,595,0,1
27.3634059723817,0,1,47224.178418285795,1,4927.31880552366,4,15.461201292983631,0.1,630,0,1
21.79185186275513,0,2,42162.04889176736,0,2183.259254897948,2,15.133363062836995,0.052081481372448696,647,0,1
39.73235156694544,0,1,89898.83908731074,2,10752.431941704193,2,13.349046823139599,0.11574207933376221,634,0,1
25.08134448678729,1,3,37455.46732772529,0,8000.0,0,10.91822442575095,0.21770336121696823,625,0,1
37.315941426427415,0,2,44053.33583303918,0,11529.754963718226,1,11.001640262796975,0.25880368961233874,562,0,1
22.649136539705324,1,3,23754.08947708228,1,6494.740961911598,1,9.637799031634907,0.2697896384764639,627,0,1
40.1642092990207,1,1,109949.52356331551,0,24829.10523247552,2,14.929963379496847,0.22544280619934715,601,0,1
21.205559320836226,0,1,40809.116339087246,0,10000.0,4,11.264379659534832,0.24051389830209055,545,0,1
32.820697735258356,0,2,80309.44261940516,0,6148.976829361698,2,14.300167665750749,0.07641395470516711,649,0,1
24.324994911417644,0,2,47781.02684715539,2,7487.492367126464,3,9.816963565750324,0.15974984734252928,629,0,1
23.846929998463683,0,0,60235.09135580887,1,19442.346499923184,0,13.909579197787702,0.32423464999231844,676,0,1
22.827268959052255,0,1,93298.79767696928,2,22518.193122843233,1,13.634190635817722,0.23863655204738723,570,0,1
24.650158395291697,0,0,73010.49516789218,0,25333.805309396528,0,11.389571319938016,0.35,564,0,1
22.803422444113345,1,1,18009.235080052164,0,4000.0,3,8.037182873025412,0.22,633,0,1
25.37019466541494,0,0,65716.56551567517,0,25000.0,4,14.609568132895228,0.38157451333646264,589,0,1
29.0,0,1,94039.73297709758,1,25000.0,4,16.200986208609574,0.26186506682785776,583,0,1
28.892171119945196,0,2,29893.247554974092,0,7766.1743320082205,3,13.790174028414016,0.2606469732803288,556,0,1
51.26191318818695,0,1,18871.803388156935,0,2569.6434891140216,2,10.693187441409734,0.13848217445570107,640,0,1
23.75146052480367,1,1,49846.74027684352,0,7164.2928283853635,4,9.80212262938133,0.14500973683202445,660,0,1
25.181897920303204,0,3,36857.0984045085,0,6349.841784409748,2,14.330799849184613,0.17181897920303202,637,0,1
24.39766448479246,0,2,115542.95148683553,0,7863.552646389947,3,15.92627532446704,0.06863552646389946,591,0,1
22.62210692994461,1,1,26137.526732486152,0,9986.31364754122,2,12.453406832160312,0.37844473267513845,645,0,1
25.729320747832624,0,1,21786.30833980852,0,3000.0,3,11.231956986777249,0.14,567,0,1
24.0,0,1,68933.57874516508,0,8323.936833425618,2,15.064332902194225,0.12336557749013628,600,0,1
26.21150658797736,0,1,48924.88493412023,0,14000.0,2,9.601204316499263,0.29,612,0,1
21.079342386898986,0,0,39896.12890176175,2,6000.0,0,14.735923278471548,0.15,534,0,1
32.83903656632648,0,2,51282.885005519136,0,14040.24085841838,3,15.385316487168264,0.27080481716836763,620,0,1
32.79317816316234,1,0,100542.83989293523,0,21206.821836837662,4,12.062286528746816,0.21137881224558439,595,0,1
22.859418901886208,1,1,37246.05841848175,2,9964.32364836477,2,13.69153395020233,0.27,623,0,1
25.0,0,1,77864.95844097974,0,7975.579897356069,1,15.1874478109795,0.0997557989735607,608,0,1
23.42023499109949,1,2,41038.69608242094,0,18840.46998219898,3,10.36385379038745,0.46101174955497454,635,0,1
24.84040509844453,0,1,19463.537104995088,1,3215.959490155547,3,16.222739651801,0.1615959490155547,594,0,1
41.100290957909856,1,2,55767.43898835992,0,4620.058191581971,1,10.801735407344012,0.08240116383163942,665,0,1
25.044840436839912,1,2,70913.4305847106,2,5163.811437131392,2,14.807027714305178,0.07,660,0,1
22.85845765111382,0,0,60285.287535885625,0,10929.22882555691,2,10.913777669990026,0.18572305100742545,640,0,1
28.07031354753585,1,2,92216.88272136438,2,4957.8118714784905,4,9.45680457438849,0.05,642,0,1
25.262628863533855,0,2,120848.09271737191,1,8876.969555545347,1,11.117678477773511,0.07717171392058268,601,0,1
53.52931654198335,0,1,50273.06250166079,1,15000.0,3,11.844296466884126,0.2984310551399445,702,0,1
34.6997117012094,0,2,58316.37347651127,0,14797.497582258193,0,10.51403282638179,0.2523002882987906,622,0,1
22.969248751911007,0,0,15020.136042867969,0,2117.6819676511714,1,9.043631706059909,0.1410762936831148,623,0,1
26.16803265087432,0,1,14936.471314331638,0,2358.8176438738337,1,9.55006160756712,0.1583196734912568,673,0,1
28.768973824155708,1,2,65939.10020857927,0,10046.205235168858,0,15.405880519379487,0.15,651,0,1
39.985722519446995,0,1,72283.48204552938,1,18390.94498028308,2,14.944959618885056,0.2542551196845293,602,0,1
25.0,0,1,54976.33635881168,0,14733.182059416305,2,11.436908704933911,0.26466364118832614,643,0,1
30.224279758647896,0,3,24056.59533735587,0,3765.317791186228,3,8.29301781678723,0.16061271164744914,638,0,1
25.246063455733633,0,1,79556.56709788705,0,24179.32479434106,1,13.903739128271333,0.3,625,0,1
23.0,0,1,65890.23494436513,0,20000.0,3,11.984398574537659,0.3,618,0,1
24.072047500758295,0,1,43619.783374734594,0,14844.910461556967,1,12.302361999393364,0.34,631,0,1
29.815295446238228,1,1,78492.64524418217,2,8000.0,2,15.711096123819726,0.1,539,0,1
35.94689530896126,0,3,18003.937906179224,0,5487.608905424294,1,17.36882311226053,0.3092919374528168,674,0,1
28.0,0,2,34975.91072658831,0,8661.545061727222,1,14.367324824362047,0.24893770888749234,635,0,1
31.0,0,1,72794.85640003899,1,22527.46244396817,1,15.270905102708682,0.30703283258624225,666,0,1
28.76624867853449,0,1,15194.796847469468,0,1000.0,1,12.840545298317089,0.07,678,0,1
24.65330343152667,0,0,36172.26756904199,0,1398.9977573645003,4,14.976974814908981,0.03663325857881668,577,0,1
23.103750176920535,0,3,35728.5187508846,0,13314.798490457577,3,13.192949101243688,0.37584999292317867,671,0,1
40.19921914453243,0,2,169066.32625965847,2,32006.885076319286,1,16.88093745941952,0.19099609572266213,647,0,1
36.94311776470623,0,2,103014.34180858854,0,35000.0,4,8.947610430940886,0.3401706467058813,655,0,1
22.412229610701974,1,2,22971.431501377832,1,3431.295064883004,3,7.822531885966261,0.14725180259532017,647,0,1
24.56077052283081,0,1,89979.01390939453,0,28682.311568492434,3,14.307330674245172,0.31682311568492433,674,0,1
24.29307310157815,0,0,20029.324109282505,0,2139.419290310743,3,14.441633356754785,0.10586146203156294,616,0,1
30.0,0,1,229532.36056094643,2,11453.042560963891,4,17.1929500975597,0.05,647,0,1
23.805699185335282,0,2,42524.065034012914,0,5000.0,1,12.762461219959475,0.12,636,0,1
31.856776175820965,1,0,61972.87063102933,2,15071.611912089518,1,11.187597541982004,0.24214835736268553,665,0,1
30.50217256906547,1,1,47744.42954606284,0,2624.456857733633,2,14.739664797369564,0.05248913715467266,612,0,1
24.18092811538849,0,1,35361.43374084229,0,6000.0,2,14.709931579595889,0.17,663,0,1
23.0,0,2,112686.8040904795,0,20984.76936720063,0,13.489826806612975,0.18787815493760507,573,0,1
23.109098899764422,0,1,60606.87476888981,0,25000.0,0,11.785276043402236,0.41,545,0,1
